c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,Application
1.0236875,1.02,1.02,1.02,1.02,1.03,0.008976314,0.009011585,8.12E-05,-0.118225781,-0.116,-0.116,-0.12575,-0.116,-0.111,0.011641099,0.011686841,0.000136582,0.042969531,0.0436,0.0387,0.035,0.0436,0.05165,0.011291109,0.011335475,0.000128493,-0.223664062,-0.2165,-0.298,-0.28475,-0.2165,-0.16925,0.059844888,0.060080036,0.003609611,0.056996016,0.05,0.124,0.024725,0.05,0.082575,0.037692798,0.037840903,0.001431934,-0.222891406,-0.2465,-0.254,-0.2665,-0.2465,-0.143,0.078989323,0.079299695,0.006288442,Instagram
1.0234375,1.02,1.02,1.02,1.02,1.03,0.00592103,0.005944295,3.53E-05,-0.119148438,-0.12,-0.125,-0.125,-0.12,-0.114,0.00753439,0.007563995,5.72E-05,0.044820313,0.04405,0.0479,0.039225,0.04405,0.049075,0.007904749,0.007935809,6.30E-05,-0.12320625,-0.123,-0.192,-0.16975,-0.123,-0.0725,0.054107885,0.054320491,0.002950716,0.037515063,0.02065,0.124,0.014875,0.02065,0.04275,0.037308231,0.037454826,0.001402864,-0.111334375,-0.08445,-0.242,-0.147,-0.08445,-0.05585,0.071209702,0.071489505,0.005110749,Instagram
1.022734375,1.02,1.02,1.02,1.02,1.03,0.004629195,0.004647384,2.16E-05,-0.12328125,-0.1235,-0.125,-0.125,-0.1235,-0.121,0.00343679,0.003450294,1.19E-05,0.039130469,0.03925,0.0373,0.0365,0.03925,0.042075,0.00508087,0.005100835,2.60E-05,-0.045332133,-0.03445,-0.104,-0.0731,-0.03445,-0.01505,0.036723225,0.036867521,0.001359214,0.007726609,0.009735,0.0139,0.00052125,0.009735,0.016075,0.010590845,0.010632459,0.000113049,-0.031051552,-0.0338,-0.038,-0.05615,-0.0338,-0.0033925,0.029222814,0.029337638,0.000860697,Instagram
1.0228125,1.02,1.02,1.02,1.02,1.03,0.00466662,0.004684957,2.19E-05,-0.123796875,-0.124,-0.125,-0.126,-0.124,-0.121,0.003551759,0.003565715,1.27E-05,0.035079688,0.0355,0.0403,0.032075,0.0355,0.038575,0.005118767,0.00513888,2.64E-05,-0.001730023,0.001605,0.0104,-0.01515,0.001605,0.01085,0.016120035,0.016183376,0.000261902,-0.001258648,-0.00227,-0.0124,-0.0081775,-0.00227,0.0041625,0.01015841,0.010198325,0.000104006,0.001537838,0.00266,0.0147,-0.0065325,0.00266,0.0125,0.013012924,0.013064056,0.00017067,Facebook
1.023828125,1.02,1.02,1.02,1.02,1.03,0.006860336,0.006887292,4.74E-05,-0.120635938,-0.1225,-0.125,-0.125,-0.1225,-0.117,0.007070954,0.007098738,5.04E-05,0.032384609,0.0325,0.0365,0.027375,0.0325,0.0365,0.009436912,0.009473992,8.98E-05,0.01247993,0.0128,0.0104,0.0059675,0.0128,0.01935,0.014450242,0.014507021,0.000210454,-0.003407852,-0.00518,-0.0124,-0.017,-0.00518,0.0132,0.031073708,0.031195806,0.000973178,0.011763773,0.0118,0.0147,0.001835,0.0118,0.0198,0.017374972,0.017443243,0.000304267,Facebook
1.024921875,1.02,1.02,1.02,1.02,1.03,0.006846086,0.006872986,4.72E-05,-0.115830469,-0.116,-0.113,-0.122,-0.116,-0.111,0.00804251,0.008074111,6.52E-05,0.031058828,0.02975,0.0316,0.025825,0.02975,0.0357,0.009202802,0.009238962,8.54E-05,0.011226742,0.01045,0.0354,0.00098825,0.01045,0.020175,0.015858963,0.015921277,0.000253487,-0.002904953,-0.00316,0.0426,-0.024475,-0.00316,0.0206,0.032590158,0.032718214,0.001070482,0.018392695,0.0201,0.0304,0.0013975,0.0201,0.032675,0.02450716,0.024603456,0.00060533,Facebook
1.02421875,1.02,1.02,1.02,1.02,1.03,0.004938588,0.004957993,2.46E-05,-0.127257031,-0.1275,-0.111,-0.14,-0.1275,-0.11325,0.01474522,0.014803158,0.000219133,0.029682813,0.02975,0.0319,0.02675,0.02975,0.0325,0.004534023,0.004551838,2.07E-05,0.005894781,0.004475,0.0161,-0.00066525,0.004475,0.009605,0.008889735,0.008924665,7.96E-05,0.002625492,0.003955,-0.0109,-0.0074725,0.003955,0.0126,0.015651477,0.015712976,0.000246898,0.017244625,0.0193,0.0256,0.001375,0.0193,0.0314,0.022670228,0.022759306,0.000517986,Facebook
1.023125,1.02,1.02,1.02,1.02,1.03,0.004635124,0.004653337,2.17E-05,-0.14275,-0.144,-0.146,-0.147,-0.144,-0.139,0.00566927,0.005691546,3.24E-05,0.029426563,0.0296,0.032,0.02605,0.0296,0.0322,0.004624603,0.004642774,2.16E-05,0.002049438,0.00262,-0.0041,-0.00093425,0.00262,0.0052725,0.004632048,0.004650249,2.16E-05,0.000480445,0.000393,0.011,-0.007075,0.000393,0.0069575,0.011747669,0.011793829,0.000139094,0.002502469,-0.00202,-0.0109,-0.0113,-0.00202,0.014,0.016691354,0.016756939,0.000280795,Facebook
1.022421875,1.02,1.02,1.02,1.02,1.02,0.004284072,0.004300905,1.85E-05,-0.143664063,-0.144,-0.146,-0.146,-0.144,-0.141,0.003973108,0.003988719,1.59E-05,0.027991406,0.0272,0.0291,0.024525,0.0272,0.031175,0.004867527,0.004886653,2.39E-05,0.001049184,0.001635,0.00438,-0.001225,0.001635,0.0037325,0.003692248,0.003706756,1.37E-05,-0.001680008,-0.002505,-0.0143,-0.00615,-0.002505,0.004285,0.009137017,0.009172919,8.41E-05,-0.007205686,-0.00812,-0.0141,-0.011975,-0.00812,-0.0025675,0.007011212,0.007038761,4.95E-05,Facebook
1.021484375,1.02,1.02,1.02,1.02,1.02,0.003555331,0.003569301,1.27E-05,-0.141367188,-0.141,-0.141,-0.143,-0.141,-0.14,0.003302156,0.003315131,1.10E-05,0.02910625,0.0285,0.0244,0.02525,0.0285,0.032075,0.005893492,0.005916649,3.50E-05,0.000382426,0.00109,0.00118,-0.002325,0.00109,0.003055,0.003234327,0.003247036,1.05E-05,0.004978954,0.00514,0.0172,-0.00036575,0.00514,0.01085,0.007497393,0.007526852,5.67E-05,-0.004912498,-0.00521,-0.0111,-0.01,-0.00521,-0.000209,0.005553613,0.005575434,3.11E-05,Twitter
1.021328125,1.02,1.02,1.02,1.02,1.02,0.003616605,0.003630816,1.32E-05,-0.1415625,-0.141,-0.141,-0.14375,-0.141,-0.139,0.003724392,0.003739026,1.40E-05,0.032225,0.03185,0.0287,0.028625,0.03185,0.0364,0.005816329,0.005839183,3.41E-05,-0.000599534,-0.00102,0.00125,-0.003495,-0.00102,0.0026175,0.004660678,0.004678991,2.19E-05,-0.001671015,0.001815,0.00181,-0.011425,0.001815,0.0096775,0.015883959,0.015946371,0.000254287,-0.001833087,-0.002085,-0.00532,-0.0058675,-0.002085,0.0016475,0.011072347,0.011115854,0.000123562,Facebook
-0.177648437,-0.178,-0.175,-0.185,-0.178,-0.17325,0.018799347,0.018873216,0.000356198,0.7345,0.733,0.73,0.728,0.733,0.741,0.011523075,0.011568352,0.000133827,0.663015625,0.664,0.66,0.658,0.664,0.66975,0.010818809,0.010861319,0.000117968,0.026147871,0.008045,0.0454,-0.00072975,0.008045,0.035925,0.042694155,0.042861913,0.001837144,-0.138596094,-0.126,-0.112,-0.173,-0.126,-0.10025,0.055774405,0.055993559,0.003135279,0.089790469,0.08205,0.105,0.050425,0.08205,0.10775,0.057135096,0.057359596,0.003290123,Whatsapp
-0.174101562,-0.174,-0.175,-0.17775,-0.174,-0.171,0.005273519,0.00529424,2.80E-05,0.73121875,0.731,0.733,0.728,0.731,0.734,0.005452834,0.00547426,3.00E-05,0.667257813,0.667,0.667,0.665,0.667,0.67,0.004915292,0.004934606,2.44E-05,-0.003978086,-0.00454,-0.0114,-0.013475,-0.00454,0.0024725,0.012790397,0.012840654,0.000164882,-0.077185156,-0.0756,-0.106,-0.106,-0.0756,-0.041975,0.039281787,0.039436136,0.001555209,0.031077773,0.0357,0.0526,-0.0003825,0.0357,0.052675,0.030375953,0.030495309,0.000929964,Whatsapp
-0.17240625,-0.172,-0.174,-0.174,-0.172,-0.17,0.003392173,0.003405502,1.16E-05,0.728898438,0.7285,0.727,0.726,0.7285,0.732,0.004071317,0.004087314,1.67E-05,0.67075,0.671,0.667,0.667,0.671,0.674,0.004130678,0.004146909,1.72E-05,-0.011764375,-0.01245,-0.0144,-0.0164,-0.01245,-0.00776,0.006064203,0.006088031,3.71E-05,-0.025937446,-0.02225,-0.0609,-0.042125,-0.02225,-0.003945,0.023929909,0.024023936,0.00057715,-0.00284543,-0.00852,-0.0118,-0.01245,-0.00852,0.0002745,0.015706508,0.015768223,0.000248637,Whatsapp
-0.173351563,-0.173,-0.174,-0.175,-0.173,-0.172,0.002906324,0.002917743,8.51E-06,0.726109375,0.726,0.726,0.724,0.726,0.728,0.002801323,0.00281233,7.91E-06,0.673773438,0.674,0.676,0.67125,0.674,0.676,0.003547038,0.003560976,1.27E-05,-0.008418984,-0.00771,-0.0186,-0.012275,-0.00771,-0.0051875,0.005363709,0.005384784,2.90E-05,0.00013707,0.00266,-0.0198,-0.00518,0.00266,0.0079625,0.010953266,0.010996304,0.000120919,-0.01203625,-0.01215,-0.0122,-0.0144,-0.01215,-0.0099725,0.003448912,0.003462464,1.20E-05,Facebook
-0.173570313,-0.173,-0.173,-0.175,-0.173,-0.172,0.002731997,0.002742732,7.52E-06,0.725414063,0.725,0.725,0.724,0.725,0.727,0.00204835,0.002056399,4.23E-06,0.675421875,0.675,0.675,0.67225,0.675,0.678,0.004232703,0.004249334,1.81E-05,-0.003124049,-0.003165,-0.00842,-0.00581,-0.003165,-0.000598,0.003408946,0.003422341,1.17E-05,0.007787719,0.0076,0.0108,0.0047325,0.0076,0.01105,0.005038094,0.00505789,2.56E-05,-0.009832586,-0.01045,-0.0153,-0.0126,-0.01045,-0.0062925,0.004453363,0.004470862,2.00E-05,Twitter
-0.173289062,-0.173,-0.173,-0.175,-0.173,-0.172,0.002284979,0.002293958,5.26E-06,0.725078125,0.725,0.725,0.724,0.725,0.726,0.001958991,0.001966689,3.87E-06,0.676734375,0.677,0.678,0.675,0.677,0.679,0.004163615,0.004179975,1.75E-05,-0.00087688,-0.0009305,-0.00115,-0.0028075,-0.0009305,0.0012575,0.002896369,0.002907749,8.46E-06,0.007506289,0.00718,0.0108,0.0047675,0.00718,0.010475,0.004164381,0.004180744,1.75E-05,-0.005469055,-0.00518,-0.00658,-0.0084125,-0.00518,-0.002395,0.004446663,0.004464135,1.99E-05,Twitter
-0.172804687,-0.173,-0.172,-0.17475,-0.173,-0.171,0.002695652,0.002706244,7.32E-06,0.724265625,0.725,0.725,0.723,0.725,0.726,0.002159588,0.002168073,4.70E-06,0.6761875,0.676,0.675,0.67325,0.676,0.679,0.004260557,0.004277298,1.83E-05,0.000824732,0.000316,0.00159,-0.0014575,0.000316,0.0032025,0.003198925,0.003211494,1.03E-05,0.004100889,0.003715,0.00553,0.0016525,0.003715,0.0070475,0.00453726,0.004555088,2.07E-05,-0.001325643,-0.00156,-0.00257,-0.003565,-0.00156,0.00106,0.003968605,0.003984199,1.59E-05,Facebook
-0.169367187,-0.17,-0.174,-0.173,-0.17,-0.166,0.004492826,0.00451048,2.03E-05,0.725640625,0.7255,0.724,0.723,0.7255,0.728,0.003149242,0.003161616,1.00E-05,0.673679688,0.6735,0.671,0.671,0.6735,0.676,0.004568803,0.004586755,2.10E-05,0.003003062,0.003755,0.00493,0.00050475,0.003755,0.0054075,0.003453206,0.003466775,1.20E-05,0.000763337,0.0002525,0.00369,-0.00189,0.0002525,0.0030575,0.0039394,0.003954879,1.56E-05,0.003295302,0.002955,0.00127,-0.000436,0.002955,0.00698,0.004619115,0.004637265,2.15E-05,Facebook
-0.165859375,-0.166,-0.167,-0.168,-0.166,-0.163,0.003615795,0.003630003,1.32E-05,0.72834375,0.729,0.729,0.726,0.729,0.73,0.002776682,0.002787592,7.77E-06,0.67209375,0.672,0.67,0.669,0.672,0.675,0.004334523,0.004351554,1.89E-05,0.000398328,0.00157,0.00699,-0.0046,0.00157,0.0048575,0.005176436,0.005196776,2.70E-05,0.001014799,0.0006395,-0.00133,-0.001785,0.0006395,0.0033725,0.003785271,0.003800144,1.44E-05,-0.001394266,0.00158,0.0105,-0.0106,0.00158,0.00704,0.009815825,0.009854394,9.71E-05,Facebook
-0.166976562,-0.167,-0.167,-0.17,-0.167,-0.165,0.003449332,0.003462885,1.20E-05,0.726804688,0.726,0.726,0.725,0.726,0.729,0.003196821,0.003209382,1.03E-05,0.674296875,0.675,0.675,0.671,0.675,0.678,0.004753879,0.004772558,2.28E-05,-0.002155387,-0.003375,0.00145,-0.0062275,-0.003375,0.0024925,0.005630443,0.005652566,3.20E-05,0.000655601,0.001115,0.0068,-0.00238,0.001115,0.003545,0.004079449,0.004095479,1.68E-05,-0.003455547,-0.00269,-0.0106,-0.0109,-0.00269,0.0037725,0.009104555,0.009140329,8.35E-05,Facebook
-0.16346875,-0.165,-0.17,-0.169,-0.165,-0.158,0.00619972,0.00622408,3.87E-05,0.727257813,0.726,0.725,0.724,0.726,0.73,0.004512562,0.004530294,2.05E-05,0.673648438,0.675,0.675,0.67025,0.675,0.677,0.005087653,0.005107644,2.61E-05,0.004075004,0.00534,-0.0113,-0.0032375,0.00534,0.01095,0.008598099,0.008631883,7.45E-05,0.000529383,-0.000167,-0.000569,-0.0028575,-0.000167,0.0037575,0.005248646,0.00526927,2.78E-05,0.006014836,0.006875,0.0159,-0.001425,0.006875,0.014875,0.011013393,0.011056668,0.00012225,Facebook
-0.068135938,-0.068,-0.0726,-0.078975,-0.068,-0.057575,0.012669376,0.012719157,0.000161777,0.790132813,0.79,0.79,0.786,0.79,0.795,0.006819516,0.006846312,4.69E-05,0.614601563,0.614,0.613,0.61,0.614,0.618,0.006358238,0.006383221,4.07E-05,0.210595313,0.201,0.257,0.1405,0.201,0.261,0.084462131,0.084794007,0.007190024,-0.133772656,-0.144,-0.144,-0.161,-0.144,-0.10125,0.033321956,0.033452888,0.001119096,0.245026563,0.2575,0.284,0.189,0.2575,0.293,0.088621256,0.088969474,0.007915567,Facebook
-0.06448125,-0.06565,-0.0715,-0.070875,-0.06565,-0.0588,0.00824959,0.008282005,6.86E-05,0.789382813,0.789,0.789,0.786,0.789,0.792,0.004398368,0.004415651,1.95E-05,0.61546875,0.615,0.615,0.612,0.615,0.619,0.005261798,0.005282474,2.79E-05,0.092425,0.07585,0.201,0.043325,0.07585,0.1415,0.056863127,0.057086558,0.003258875,-0.09570625,-0.0799,-0.161,-0.13825,-0.0799,-0.0649,0.039047349,0.039200777,0.001536701,0.115541406,0.09385,0.204,0.0512,0.09385,0.191,0.072280726,0.072564738,0.005265641,Facebook
-0.063576563,-0.06565,-0.0663,-0.070075,-0.06565,-0.055075,0.008065353,0.008097044,6.56E-05,0.787328125,0.787,0.789,0.785,0.787,0.789,0.002738925,0.002749687,7.56E-06,0.617375,0.6175,0.619,0.614,0.6175,0.62075,0.004456386,0.004473896,2.00E-05,0.024107055,0.0194,0.0315,0.0059775,0.0194,0.043375,0.025129589,0.02522833,0.000636469,-0.048977422,-0.05385,-0.0733,-0.0655,-0.05385,-0.034875,0.023652346,0.023745282,0.000563838,0.035508594,0.03755,0.0318,0.016925,0.03755,0.0514,0.029077414,0.029191667,0.000852153,Facebook
-0.059332813,-0.0594,-0.0532,-0.0646,-0.0594,-0.054025,0.006405821,0.006430992,4.14E-05,0.787765625,0.788,0.787,0.786,0.788,0.79,0.002935463,0.002946997,8.68E-06,0.617398438,0.617,0.617,0.614,0.617,0.621,0.004512725,0.004530457,2.05E-05,-0.005989977,-0.01026,-0.0155,-0.015575,-0.01026,0.0060325,0.012568269,0.012617654,0.000159205,-0.013976008,-0.00324,-0.0537,-0.035425,-0.00324,0.0043325,0.023654588,0.023747533,0.000563945,-0.006232813,-0.01995,-0.0283,-0.027825,-0.01995,0.017575,0.025909166,0.026010971,0.000676571,Whatsapp
-0.062428125,-0.0631,-0.0631,-0.067075,-0.0631,-0.057825,0.006308141,0.006332928,4.01E-05,0.787390625,0.788,0.788,0.785,0.788,0.79,0.003529417,0.003543285,1.26E-05,0.619296875,0.619,0.62,0.61625,0.619,0.622,0.004159626,0.004175971,1.74E-05,-0.014450391,-0.0146,-0.0155,-0.0176,-0.0146,-0.0115,0.004918196,0.004937521,2.44E-05,0.000227752,0.0002105,0.00437,-0.0047375,0.0002105,0.004345,0.008182726,0.008214878,6.75E-05,-0.016950258,-0.0209,-0.0283,-0.028125,-0.0209,-0.00463,0.01380409,0.01385833,0.000192053,Instagram
-0.057632031,-0.05595,-0.0631,-0.06505,-0.05595,-0.05205,0.008317498,0.00835018,6.97E-05,0.786835938,0.787,0.789,0.785,0.787,0.789,0.003381423,0.00339471,1.15E-05,0.618921875,0.619,0.618,0.61625,0.619,0.621,0.003749186,0.003763918,1.42E-05,-0.01223125,-0.0127,-0.0152,-0.0151,-0.0127,-0.0092475,0.005339558,0.005360539,2.87E-05,0.003258127,0.00134,0.016,-0.004685,0.00134,0.012325,0.010452351,0.010493421,0.000110112,-0.010991509,-0.01145,-0.0206,-0.019475,-0.01145,-0.00085975,0.012685051,0.012734894,0.000162178,Whatsapp
-0.055828906,-0.05585,-0.0557,-0.0606,-0.05585,-0.052425,0.00585957,0.005882593,3.46E-05,0.786570313,0.787,0.785,0.785,0.787,0.789,0.003334675,0.003347778,1.12E-05,0.61896875,0.619,0.618,0.616,0.619,0.621,0.004510296,0.004528019,2.05E-05,-0.008152345,-0.00711,-0.0142,-0.01295,-0.00711,-0.004395,0.005176038,0.005196376,2.70E-05,0.008158206,0.007195,0.0192,0.00357,0.007195,0.014575,0.007733879,0.007764268,6.03E-05,-0.012454454,-0.0124,-0.0143,-0.015875,-0.0124,-0.0074975,0.009217816,0.009254035,8.56E-05,Instagram
-0.056228906,-0.0583,-0.0606,-0.06155,-0.0583,-0.05455,0.007701209,0.007731469,5.98E-05,0.785804688,0.785,0.784,0.784,0.785,0.788,0.00317475,0.003187225,1.02E-05,0.62,0.62,0.62,0.617,0.62,0.622,0.004818584,0.004837517,2.34E-05,-0.000680079,-0.001925,-0.00711,-0.005175,-0.001925,0.00455,0.005729519,0.005752032,3.31E-05,-0.000135802,-0.0004855,0.00508,-0.0070025,-0.0004855,0.0062225,0.008306231,0.008338868,6.95E-05,0.002166797,0.00225,-0.0139,-0.010115,0.00225,0.0143,0.013317948,0.013370279,0.000178764,Facebook
-0.04755625,-0.0456,-0.0417,-0.0551,-0.0456,-0.0417,0.00857498,0.008608673,7.41E-05,0.786609375,0.786,0.785,0.784,0.786,0.789,0.003052239,0.003064232,9.39E-06,0.6186875,0.619,0.62,0.61525,0.619,0.621,0.004258723,0.004275456,1.83E-05,0.001815629,0.001415,-0.00138,-0.00144,0.001415,0.00546,0.004725591,0.004744159,2.25E-05,0.000590912,0.0003376,0.00143,-0.00735,0.0003376,0.007895,0.009564573,0.009602155,9.22E-05,0.002594704,0.00552,-0.0139,-0.01015,0.00552,0.0143,0.013969771,0.014024662,0.000196691,Facebook
-0.047435938,-0.04845,-0.0417,-0.0519,-0.04845,-0.043,0.006422078,0.006447312,4.16E-05,0.785953125,0.786,0.785,0.784,0.786,0.788,0.003242442,0.003255182,1.06E-05,0.620148438,0.62,0.62,0.616,0.62,0.624,0.005099157,0.005119193,2.62E-05,-0.002084104,-0.0006975,-0.000498,-0.006185,-0.0006975,0.001475,0.005678211,0.005700522,3.25E-05,0.003590442,0.004395,0.0124,-0.002175,0.004395,0.010075,0.010666019,0.010707928,0.00011466,-0.00581578,-0.006215,-0.0139,-0.01415,-0.006215,0.0015475,0.009563197,0.009600774,9.22E-05,Twitter
-0.047458594,-0.0495,-0.052,-0.0519,-0.0495,-0.04365,0.007229438,0.007257844,5.27E-05,0.784117188,0.784,0.784,0.782,0.784,0.786,0.002799612,0.002810613,7.90E-06,0.623171875,0.624,0.624,0.62,0.624,0.627,0.004732054,0.004750647,2.26E-05,0.000180705,0.00195,0.00539,-0.0045875,0.00195,0.0047875,0.006408183,0.006433362,4.14E-05,-0.002916988,-0.003135,-0.0101,-0.0082775,-0.003135,0.002665,0.009539849,0.009577334,9.17E-05,0.005109672,0.00729,0.0187,-0.00112275,0.00729,0.013075,0.01069861,0.010740648,0.000115362,Facebook
-0.036541406,-0.03575,-0.0322,-0.04375,-0.03575,-0.0303,0.008778725,0.00881322,7.77E-05,0.784976563,0.785,0.786,0.783,0.785,0.787,0.002739939,0.002750705,7.57E-06,0.6223125,0.622,0.624,0.619,0.622,0.625,0.004351275,0.004368372,1.91E-05,0.002927609,0.003725,0.00454,0.0003025,0.003725,0.006215,0.005159892,0.005180167,2.68E-05,-0.000282159,-0.002355,-0.0101,-0.0069225,-0.002355,0.007005,0.009946006,0.009985086,9.97E-05,0.003257266,0.00968,0.0187,-0.0145,0.00968,0.01605,0.016485613,0.01655039,0.000273915,Facebook
-0.036834375,-0.03815,-0.0322,-0.0438,-0.03815,-0.031325,0.007985822,0.0080172,6.43E-05,0.78528125,0.786,0.786,0.78325,0.786,0.787,0.002789314,0.002800274,7.84E-06,0.621023438,0.621,0.621,0.618,0.621,0.623,0.004354353,0.004371462,1.91E-05,-0.000736633,-0.001685,0.0147,-0.004745,-0.001685,0.0017825,0.005324739,0.005345661,2.86E-05,0.003626445,0.00378,0.00356,-0.0021475,0.00378,0.0094075,0.008584947,0.00861868,7.43E-05,-0.007570048,-0.0106,-0.0127,-0.0176,-0.0106,0.000575975,0.013936713,0.013991474,0.000195761,Twitter
0.971164063,0.952,1.02,0.834,0.952,1.0875,0.174257253,0.17494196,0.030604689,-0.336926562,-0.3015,-0.276,-0.40375,-0.3015,-0.253,0.140166851,0.140717607,0.019801445,0.017594281,0.0184,0.11,-0.056775,0.0184,0.094175,0.099486002,0.099876911,0.009975397,-0.258527844,-0.2915,-0.517,-0.548,-0.2915,-0.041775,0.335949811,0.337269855,0.113750955,0.13935857,0.0975,0.579,-0.1125,0.0975,0.46475,0.350392044,0.351768835,0.123741313,-0.002043437,0.03125,0.294,-0.14,0.03125,0.1825,0.243359678,0.244315908,0.059690263,Whatsapp
0.97565625,0.9505,1.04,0.8325,0.9505,1.11,0.19508918,0.195855741,0.038359471,-0.326051563,-0.2845,-0.293,-0.396,-0.2845,-0.22725,0.148254507,0.148837041,0.022152465,0.036291953,0.033,0.11,-0.0468,0.033,0.11225,0.099297755,0.099687925,0.009937682,-0.12452082,-0.1835,-0.383,-0.383,-0.1835,0.1435,0.346037037,0.347396716,0.120684478,0.048024922,-0.02505,0.576,-0.18425,-0.02505,0.332,0.349184377,0.350556423,0.122889806,0.017518594,0.0392,0.294,-0.1465,0.0392,0.1995,0.248431289,0.249407447,0.062204075,Whatsapp
0.996554687,0.9745,1.04,0.87425,0.9745,1.12,0.174130151,0.174814359,0.03056006,-0.340242188,-0.2945,-0.272,-0.425,-0.2945,-0.222,0.17398466,0.174668296,0.030509013,0.034124688,0.042,0.129,-0.061525,0.042,0.11925,0.114778383,0.11522938,0.01327781,0.013771086,-0.0523,-0.244,-0.273,-0.0523,0.2825,0.35381277,0.355203002,0.126169173,-0.000911719,-0.05635,-0.34,-0.27975,-0.05635,0.257,0.340162964,0.341499562,0.116621951,0.008792578,0.0392,0.149,-0.1605,0.0392,0.1775,0.238594008,0.239531512,0.057375345,Whatsapp
0.996,0.9855,1.03,0.8765,0.9855,1.11,0.157624108,0.158243458,0.025040992,-0.33653125,-0.287,-0.175,-0.42575,-0.287,-0.214,0.176889467,0.177584517,0.031536261,0.012956328,0.0232,0.147,-0.091825,0.0232,0.10085,0.118246246,0.11871087,0.014092271,0.058964531,0.00258,0.71,-0.24025,0.00258,0.338,0.360158525,0.361573691,0.130735534,-0.005840625,-0.124,0.401,-0.28625,-0.124,0.28775,0.355137102,0.356532538,0.127115451,0.008861484,0.0437,0.149,-0.1215,0.0437,0.192,0.217544508,0.218399303,0.047698255,Whatsapp
0.987710937,0.98,1.03,0.8725,0.98,1.09,0.161949508,0.162585854,0.02643416,-0.32890625,-0.292,-0.255,-0.4215,-0.292,-0.21525,0.14328645,0.143849464,0.020692668,0.011796953,0.02175,0.0413,-0.0764,0.02175,0.09945,0.111424696,0.111862516,0.012513223,0.054349688,0.05495,-0.199,-0.182,0.05495,0.295,0.335603497,0.33692218,0.113516555,-0.032607734,-0.113,-0.179,-0.2525,-0.113,0.31425,0.34119139,0.342532029,0.117328191,0.005538467,0.00523,0.218,-0.11225,0.00523,0.18025,0.203118845,0.203916957,0.041582126,Facebook
0.974960937,0.951,1.03,0.859,0.951,1.0675,0.17907433,0.179777965,0.032320117,-0.3255,-0.286,-0.255,-0.40825,-0.286,-0.21525,0.137829662,0.138371234,0.019146598,0.019557813,0.0302,0.127,-0.066125,0.0302,0.103625,0.099365462,0.099755898,0.009951239,0.051569297,0.0748,-0.199,-0.19175,0.0748,0.31075,0.325749321,0.327029284,0.106948153,-0.039376484,-0.112,0.424,-0.262,-0.112,0.302,0.351212384,0.352592399,0.1243214,0.013436202,0.01465,-0.352,-0.1385,0.01465,0.1955,0.230575857,0.231481856,0.05358385,Facebook
0.987328125,0.9535,1.05,0.869,0.9535,1.1075,0.188790149,0.18953196,0.035922364,-0.316442188,-0.281,-0.28,-0.3875,-0.281,-0.21475,0.136649624,0.13718656,0.018820152,0.019660469,0.03325,0.109,-0.062,0.03325,0.09085,0.095571019,0.095946545,0.009205739,0.030552109,0.0761,0.439,-0.22775,0.0761,0.29975,0.313633329,0.314865685,0.099140399,-0.034269375,-0.137,-0.259,-0.259,-0.137,0.23125,0.329948287,0.331244749,0.109723084,0.007656875,0.03905,0.207,-0.18725,0.03905,0.207,0.256893775,0.257903185,0.066514053,Facebook
1.001070313,0.9685,1.05,0.8915,0.9685,1.135,0.178194074,0.178894249,0.032003152,-0.327278125,-0.2835,-0.28,-0.42975,-0.2835,-0.21975,0.14626288,0.146837589,0.021561278,0.011187969,0.009145,-0.159,-0.05935,0.009145,0.094325,0.109534084,0.109964475,0.012092186,0.003042187,0.0606,-0.172,-0.242,0.0606,0.24375,0.321497937,0.322761195,0.104174789,-0.00632875,-0.08685,-0.243,-0.23575,-0.08685,0.234,0.301001466,0.302184187,0.091315283,-0.025979922,-0.0394,-0.552,-0.2255,-0.0394,0.1975,0.267743985,0.268796028,0.072251305,Facebook
